,x,y,state,symptom,grangerCausalityPVal,abscorrelation,grangerselected
2792,9.35725,7.089295,GA,symptom:Melena,0.027903789332254,0.3073360347742316,3.5789927810169373
2793,8.5785055,5.757859,GA,symptom:Meningitis,0.5656839565025065,0.7494297259398816,0.5697197374691559
2794,7.5339217,8.858494,GA,symptom:Middle back pain,1.630675191170633e-06,0.7445146275831935,13.326516401202174
2795,7.1802707,9.190673,GA,symptom:Migraine,3.3689889315080666e-08,0.5404510867013248,17.206068064927212
2796,7.4988427,1.4620488,GA,symptom:Milium,0.3814679923707375,0.43349668894725607,0.9637283311987745
2797,5.568033,-0.9180847,GA,symptom:Mitral insufficiency,9.569737173106828e-06,0.23231222740575228,11.556904816501744
2798,6.038656,-0.86123043,GA,symptom:Mood disorder,5.280280343670622e-05,-0.14814960456564646,9.848946273269405
2799,7.49391,8.708443,GA,symptom:Morning sickness,7.124639511447916e-06,0.6403566038616556,11.851951427974027
2800,7.8292556,8.043399,GA,symptom:Mouth ulcer,0.0005173124352046,0.8504675058884791,7.566863542572552
2801,10.786735,2.9108083,GA,symptom:Muscle weakness,0.0052953562172349,0.49328283353252017,5.240925027926253
2802,6.925729,9.57227,GA,symptom:Myalgia,1.5483786226028386e-09,1.0121202617185439,20.286057503440976
2803,6.1597147,-0.8312093,GA,symptom:Mydriasis,0.0001900332353227,0.3864219330026725,8.568311578349936
2804,11.503607,2.9645946,GA,symptom:Myocardial infarction,0.0059782042440068,-0.014068262266710136,5.11963504976111
2805,6.8211923,9.750666,GA,symptom:Nasal congestion,2.0939619070480558e-11,1.6047316135218586,24.589378102128197
2806,12.700933,5.1848383,GA,symptom:Nasal polyp,0.1630373910334897,-0.10507133296060368,1.813775711638395
2807,7.438017,8.73219,GA,symptom:Nausea,3.303140447722849e-06,0.2529983731994272,12.6206368911993
2808,10.891423,5.114367,GA,symptom:Neck mass,0.904157781758331,-0.6003504408907896,0.10075139647654412
2809,3.5585992,-0.08889049,GA,symptom:Neonatal jaundice,0.7484145807676313,-1.170197086210416,0.28979820218562624
2810,12.135446,3.0818093,GA,symptom:Neutropenia,8.598879035341663e-06,-0.510225927890228,11.663878707928138
2811,6.861782,9.703863,GA,symptom:Night sweats,5.766855048352071e-16,0.9979611903526902,35.08923460825839
2812,6.7046723,-0.30189967,GA,symptom:Night terror,0.1500364712284066,0.03811248180824636,1.8968768729172802
2813,11.725788,3.2247915,GA,symptom:Nodule,0.015797958064459,-0.5248112331149966,4.147874583727608
2814,11.864396,4.6472445,GA,symptom:Nosebleed,0.6770370967942927,-0.20159269700081242,0.39002921171542404
2815,12.0820675,3.5717278,GA,symptom:Onychorrhexis,0.0433759523303825,-0.7818053352642137,3.137850085212449
2816,8.582197,7.5108643,GA,symptom:Oral candidiasis,0.022655450282936,-0.4660283403090826,3.7873548254067906
2817,12.174132,3.1721768,GA,symptom:Osteopenia,0.000527468842441,0.19291942321157055,7.547420760821104
2818,12.77567,4.667474,GA,symptom:Osteophyte,0.1581741900271764,-1.1145716885281882,1.844058384700872
2819,12.217142,3.227341,GA,symptom:Osteoporosis,0.0007943556688641,0.37727942236009565,7.1379792513421805
2820,7.822763,8.104139,GA,symptom:Otitis,0.0003195999106808,0.08375093437209753,8.048440623544034
2821,7.765289,7.5227575,GA,symptom:Otitis externa,0.013821131282198,0.6067890510837675,4.281556605657223
2822,7.9009247,8.1028185,GA,symptom:Otitis media,0.0001733522324008,-0.7598028363426538,8.660185007919047
2823,8.939369,7.4861946,GA,symptom:Pain,0.0257037750292201,0.8667504390780676,3.6611174095714905
2824,12.6418915,4.961574,GA,symptom:Palpitations,0.3230212795190643,0.4893462224749213,1.1300370770655532
2825,7.1095095,0.11970963,GA,symptom:Panic attack,0.069731166207042,-1.1999144730133149,2.663107913279263
2826,6.481421,0.5486314,GA,symptom:Papule,0.1040937356657641,-0.08723431671500702,2.2624634812932514
2827,10.221218,2.6842668,GA,symptom:Paranoia,0.0188193309809003,-0.5649083812254472,3.972870693761738
2828,12.11956,5.268707,GA,symptom:Paresthesia,0.2419397557830777,0.07950216099017,1.4190665268620475
2829,7.4241505,0.5490301,GA,symptom:Petechia,0.1270841008049694,-0.3752184801069086,2.06290620062579
2830,0.3368492,0.17369246,GA,symptom:Phlegm,6.189244991995213e-08,0.7071268887913342,16.597867636909097
2831,12.24828,4.8084126,GA,symptom:Photopsia,0.7767253930943462,0.06735648729557864,0.2526684105228547
2832,12.091337,2.9597147,GA,symptom:Pleural effusion,3.265790385594356e-06,0.36390850183942763,12.632008746248989
2833,3.3524284,-1.2750242,GA,symptom:Pleurisy,0.086075935749992,-0.5411967706323089,2.452525398483595
2834,0.8680779,-0.39910796,GA,symptom:Pneumonia,0.0041088689005409,1.5955147342083038,5.494607495031348
2835,4.871814,-0.93926877,GA,symptom:Polycythemia,0.0019261611008859,-0.6336031958912278,6.252226323784496
2836,12.118848,2.9968128,GA,symptom:Polydipsia,5.46212927851758e-07,0.7626982391237824,14.420256959472592
2837,7.0570817,-0.096041165,GA,symptom:Polyuria,0.0718015021013169,-0.6929507802711921,2.633849882515637
2838,6.928814,9.635416,GA,symptom:Post-nasal drip,2.361931536646204e-09,0.9586577720773442,19.86378610492316
2839,11.364842,3.7701633,GA,symptom:Prediabetes,0.0498461519601814,1.146683031754382,2.998813977927267
2840,12.342042,3.5059688,GA,symptom:Proteinuria,0.0174718993383075,-0.2974884377549267,4.047161440751057
2841,7.5042133,5.795237,GA,symptom:Pruritus ani,0.1731401871369169,-0.01919110368214694,1.7536536823534803
2842,12.115918,3.1040814,GA,symptom:Psychosis,0.0001898675096555,0.2908623579998036,8.569184046645422
2843,8.044463,4.297584,GA,symptom:Ptosis,0.0658894313083098,0.6858755813434343,2.7197772250192918
2844,4.535545,-1.4533432,GA,symptom:Pulmonary edema,0.0394683006147452,0.571499032600816,3.232257445345878
2845,5.8863363,-0.93667036,GA,symptom:Pulmonary hypertension,3.861249223751471e-05,0.3904553773047858,10.161934700755147
2846,12.219152,3.6234143,GA,symptom:Purpura,0.0341132047433271,0.13082596189281467,3.3780707337744325
2847,8.664086,7.482268,GA,symptom:Pyelonephritis,0.0021490664397789,-0.0038031636954654474,6.142721745197113
2848,12.65986,4.8984046,GA,symptom:Rectal pain,0.7108493685672108,-1.7091305814356657,0.34129473017934914
2849,8.12425,8.061967,GA,symptom:Restless legs syndrome,0.0001611600706956,-0.05118646920535212,8.73311245897406
2850,7.474523,6.0645394,GA,symptom:Rhinitis,0.1317676304417,1.007131746709541,2.0267152831191066
2851,7.4984465,8.674177,GA,symptom:Rhinorrhea,3.240955169357319e-06,0.3379102809201322,12.6396424662494
2852,8.916588,7.0098395,GA,symptom:Round ligament pain,0.0779414430006603,0.1337748111108476,2.551797464992764
2853,11.981777,3.1170292,GA,symptom:Rumination,0.0173220971259578,0.11108624696556381,4.055772302002189
2854,7.2024174,0.5958159,GA,symptom:Scar,0.2055414398570516,-0.15587032268152953,1.5821076115696395
2855,12.275824,5.411485,GA,symptom:Sciatica,0.0358119163900028,0.2895658484728855,3.3294745809051567
2856,11.913334,3.0087252,GA,symptom:Scoliosis,0.0003068072141519,0.5748942770535393,8.089290974562816
2857,11.976035,3.729376,GA,symptom:Seborrheic dermatitis,0.01415250199451,-0.8477440415760078,4.257863851123598
2858,7.3714037,8.847965,GA,symptom:Sharp pain,4.0286910019005e-07,0.38175282685124445,14.724654141187228
2859,6.815901,9.754284,GA,symptom:Shivering,2.600498740928109e-11,2.044116571836086,24.37273277286894
2860,6.264015,-0.89443946,GA,symptom:Shyness,2.429820711460931e-05,0.31952338996250473,10.625107991631543
2861,6.973102,9.508704,GA,symptom:Sinusitis,1.923595940959598e-09,1.0844695038695333,20.06906951665432
2862,7.590202,0.661828,GA,symptom:Skin condition,0.0847208344473098,0.05232487021888891,2.4683937282649966
2863,7.055175,0.74465305,GA,symptom:Skin tag,0.2488751971161583,-0.21034732670235576,1.3908037245693277
2864,11.618452,3.65914,GA,symptom:Sleep apnea,0.0678812876875392,0.2395716061319711,2.689994868738009
2865,6.2725935,-0.79116523,GA,symptom:Sleep deprivation,0.000142978467001,-0.13918990527961714,8.852816519455322
2866,4.145491,-1.7501346,GA,symptom:Snoring,0.8235162422113953,-0.13093522817144124,0.19417200616927305
2867,6.9876623,9.463479,GA,symptom:Sore throat,1.570637378770907e-08,0.5218523806915577,17.96919923323776
2868,10.364335,2.6648047,GA,symptom:Spasticity,0.0017927034102454,-1.1144975418224885,6.324030513409647
2869,12.586367,4.104138,GA,symptom:Splenomegaly,0.1970751756022883,-0.21190122180661092,1.6241700209936176
2870,0.45728981,0.09170498,GA,symptom:Sputum,4.770468821307578e-06,0.688627166597989,12.253065972504288
2871,12.41306,3.5382142,GA,symptom:Stomach rumble,0.0415023283426442,0.8664815691100736,3.182005748677262
2872,12.0656395,2.993,GA,symptom:Strabismus,1.3803376164878096e-05,-0.03604635737631775,11.190597346094108
2873,6.6358614,1.2665396,GA,symptom:Stretch marks,0.4114993050195906,0.06484954195226604,0.8879479477617228
2874,4.4367123,-0.8630174,GA,symptom:Subdural hematoma,0.051488041850962,-1.3883668386136883,2.9664056953430586
2875,5.709081,-0.98241365,GA,symptom:Suicidal ideation,3.894132028697781e-07,-0.10093838312387163,14.758624838908268
2876,8.09205,6.723831,GA,symptom:Swollen lymph nodes,0.0243231280256755,0.83285779026811,3.716327610678158
2877,12.005163,5.3023276,GA,symptom:Tachycardia,0.7714672837520337,0.8650825492798696,0.25946101410266614
2878,11.291054,3.7493362,GA,symptom:Telangiectasia,0.0664130414036821,0.7517481573096898,2.711861835103057
2879,9.170681,7.188202,GA,symptom:Tenderness,0.0137108920996811,-0.6296781596032328,4.2895647182556
2880,6.887717,9.681925,GA,symptom:Throat irritation,1.4604441824219365e-13,1.1884090143292811,29.554865584936717
2881,11.638608,2.7769818,GA,symptom:Thrombocytopenia,5.131518499970997e-05,0.14060636737831314,9.877523845695077
2882,7.1483455,9.086743,GA,symptom:Tonsillitis,3.403986487174684e-07,0.24251205779577106,14.893148409945235
2883,7.4831505,8.784862,GA,symptom:Toothache,2.1237373342212774e-06,0.5631578294741748,13.062333127852673
2884,4.796321,-0.091446415,GA,symptom:Tumor,0.0561920372412564,-0.9492429251905434,2.8789802182195556
2885,11.9983425,3.3894382,GA,symptom:Type 2 diabetes,0.0192061451741141,-0.12402270574162239,3.9525249900052692
2886,12.257428,3.4758167,GA,symptom:Unconsciousness,0.0063552286697716,-0.030262274554734816,5.058477392333225
2887,0.77725244,-0.48158833,GA,symptom:Upper respiratory tract infection,0.001833415283673,1.2518349478967583,6.301574776225572
2888,4.1750607,-1.8204588,GA,symptom:Urethritis,0.4098041715385291,-0.528464549262754,0.8920758637793453
2889,9.962388,6.7071724,GA,symptom:Urinary tract infection,0.1392423863202664,0.14679252688228542,1.9715390780051583
2890,11.990862,3.6808367,GA,symptom:Uterine contraction,0.0589270485647587,-1.1941054631599188,2.831455065134067
2891,9.86265,6.76272,GA,symptom:Vaginal discharge,0.080096888343184,0.31051560384291677,2.5245182728136544
2892,7.6001163,1.2352993,GA,symptom:Vaginitis,0.3922775613501359,-0.4294470354699735,0.9357856250824801
2893,11.465808,5.2284207,GA,symptom:Varicose veins,0.347066390310599,0.1625389560377751,1.0582391907923538
2894,10.278021,2.5706253,GA,symptom:Ventricular fibrillation,2.4851827189424054e-05,-0.7935764138590256,10.602579279375284
2895,10.384288,2.6203148,GA,symptom:Ventricular tachycardia,4.84370739247227e-05,-0.3186029036281574,9.93524504728222
2896,9.726953,6.4072647,GA,symptom:Vertigo,0.0456147591155086,-0.5295940846900933,3.087523950016168
2897,1.0432786,-0.8348203,GA,symptom:Viral pneumonia,0.0388698467270203,1.6683674358088347,3.2475364773462507
2898,6.411375,-0.80555445,GA,symptom:Visual acuity,0.0003882874738704,-0.27321435184993814,7.853764580643711
2899,8.415324,7.296541,GA,symptom:Vomiting,0.0062494957693799,-0.2851236305919147,5.075254495387599
2900,6.638163,1.3093587,GA,symptom:Wart,0.7463414487496962,0.06866159416313387,0.29257207739507274
2901,7.0865507,0.93310356,GA,symptom:Water retention,0.3570234074883999,0.22232559495232354,1.029953932157535
2902,7.7615647,1.0417693,GA,symptom:Weakness,0.9247931154569932,-0.12121367513735543,0.07818522545052108
2903,12.525403,4.435954,GA,symptom:Weight gain,0.0926229897176567,0.6018861097787019,2.3792178990545083
2904,3.4863257,-0.77327865,HI,symptom:Abdominal obesity,0.1621181359013366,0.518589047738283,1.8194299755527745
2905,7.6691628,4.050098,HI,symptom:Abdominal pain,0.9855304298971592,-0.4358120519948571,0.014575275243377936
2906,1.4401494,-0.6464468,HI,symptom:Acute bronchitis,0.0548234143741286,0.7795202821360768,2.903637906680944
2907,2.0340996,-1.3979727,HI,symptom:Adrenal crisis,0.1396336686172563,1.3683079563462686,1.9687329385261874
2908,7.1194434,8.909791,HI,symptom:Ageusia,1.3339410398893972e-05,1.5554447100308249,11.224787716437516
2909,2.7694688,-0.12091348,HI,symptom:Allergic conjunctivitis,0.2065872686997613,-0.9759895753739671,1.5770323471394108
2910,7.9021025,7.372485,HI,symptom:Allergy,0.006984239372037,0.35660302471874855,4.964099186685538
2911,4.9348617,0.8834904,HI,symptom:Amenorrhea,0.7471143045300637,-0.8377284173353311,0.29153708744286194
2912,2.3155375,-1.1771587,HI,symptom:Anaphylaxis,0.7347799215949916,0.7392028045718083,0.30818425100770774
2913,5.8216085,-0.90590715,HI,symptom:Anemia,7.294883709070802e-05,-0.4727425907601485,9.525752224305434
2914,6.6805825,4.21204,HI,symptom:Angina pectoris,0.0139499014996154,1.406372565660554,4.272282831699161
2915,7.164861,8.258166,HI,symptom:Anosmia,0.0001972537475047,1.4511238058002875,8.531019599662365
2916,2.4311886,-1.1087153,HI,symptom:Anxiety,0.0999307566106656,0.8200086547474337,2.3032777667304614
2917,7.618793,6.22463,HI,symptom:Aphonia,0.0708140997996724,0.9541641569329493,2.647697148397248
2918,5.403458,0.7548731,HI,symptom:Apnea,0.6712390697225072,-0.24195150523660464,0.39862991675904047
2919,3.724959,0.083763294,HI,symptom:Arthralgia,0.2831383581555964,-1.485319687380225,1.2618196027343134
2920,4.4047456,0.1979561,HI,symptom:Ascites,0.8357454343468156,-1.4313894626769346,0.17943121663814254
2921,4.8307567,-0.6352358,HI,symptom:Atheroma,0.015087659581173,-0.8883908337756916,4.193878115568989
2922,10.44903,3.2676039,HI,symptom:Attention deficit hyperactivity disorder,0.2382243234786352,-0.36618672568156074,1.4345425135939358
2923,4.0416355,-1.0402596,HI,symptom:Back pain,0.3902088101419385,-0.6613028697461377,0.9410732725192156
2924,4.357596,0.8188244,HI,symptom:Bacterial vaginosis,0.3314543522582223,-1.2165003010864932,1.1042651794163298
2925,8.721084,5.2318764,HI,symptom:Beau's lines,0.5144986897081282,-0.8431991355282409,0.6645622704398895
2926,1.83304,-1.5929992,HI,symptom:Bell's palsy,0.836287131600265,1.8449935316832689,0.1787832660139335
2927,3.7574744,-0.33391166,HI,symptom:Binge eating,0.3170752830609681,-0.46059098019142386,1.148616047303447
2928,4.5056643,-1.06237,HI,symptom:Bleeding,0.0315442869525116,-1.0216335607825557,3.456362785551421
2929,4.344984,-0.7594612,HI,symptom:Bloating,0.1515672001889377,-1.4840703604717118,1.8867261867753053
2930,5.7925696,4.7153935,HI,symptom:Blushing,0.9501147651518852,3.571691721471405,0.05117249626090098
2931,5.324111,-0.29042983,HI,symptom:Bone fracture,0.0528161989659698,-0.5153988690172864,2.9409373367250744
2932,4.833713,0.676747,HI,symptom:Bone tumor,0.7081495539390614,-0.8581164388631317,0.3450999732180517
2933,5.240189,0.10478643,HI,symptom:Bradycardia,0.4377451808530915,-0.11411998751811765,0.8261183167789067
2934,5.207397,-0.25409216,HI,symptom:Braxton Hicks contractions,0.017258357024817,-1.426198666783346,4.059458787613365
2935,1.4454522,-0.7445379,HI,symptom:Bronchitis,0.0770379385135643,1.0049190458086772,2.5634572705008014
2936,3.9809098,-0.4904179,HI,symptom:Burning Chest Pain,0.5717709660355001,-1.0969890147061283,0.5590167768162855
2937,4.5940356,0.9735086,HI,symptom:Burning mouth syndrome,0.3261658517453716,-1.747257542424681,1.1203492792984686
2938,3.5666971,-0.009037001,HI,symptom:Candidiasis,0.5561778852794574,-1.1226981290303333,0.5866670983476789
2939,2.6717162,-0.05712753,HI,symptom:Canker sore,0.0910535405253532,-1.5250482946238313,2.3963075880581917
2940,7.3593764,3.496887,HI,symptom:Cardiac arrest,2.5219928353146823e-08,0.30817406337417375,17.495631347288104
2941,3.958799,-0.1899734,HI,symptom:Cataplexy,0.0465517636288835,-1.7403926018511597,3.067190389212332
2942,6.6967216,0.15261129,HI,symptom:Cataract,0.3180250151246435,-0.8620618735902086,1.1456252353818304
2943,3.5845551,-0.25932455,HI,symptom:Cheilitis,0.3416550397197262,-1.1325593863765202,1.073953706745381
2944,1.7696531,-1.1098815,HI,symptom:Chest pain,0.802991344584242,1.2589040807075875,0.21941134394248124
2945,6.990561,9.334554,HI,symptom:Chills,2.410532978252456e-07,1.1305669438503438,15.238247775104583
2946,4.744319,-0.5132553,HI,symptom:Chronic pain,0.0483238617269545,-0.4618686988688231,3.0298298087030857
2947,9.572521,4.1770144,HI,symptom:Clouding of consciousness,0.993150584678197,-0.3360007151462734,0.006872980232479172
2948,0.65017873,-1.1728332,HI,symptom:Common cold,0.0608071474954267,2.1316378585098357,2.800047939428785
2949,4.948536,-0.626421,HI,symptom:Confusion,0.0099946028959239,0.11737683353223034,4.605710042091788
2950,4.590543,-0.9288641,HI,symptom:Congenital heart defect,0.0108412233652905,-0.9372570446945674,4.524399432761847
2951,5.0450892,0.26544622,HI,symptom:Convulsion,0.4589658714313742,-1.4531119752012185,0.7787794258660137
2952,0.90560263,-0.5412184,HI,symptom:Cough,0.0038310505936391,1.118002091210304,5.564616206971528
2953,7.8954916,3.658832,HI,symptom:Crackles,0.0326928696594974,-0.11761666473206529,3.4205982780823696
2954,4.8665047,0.7125222,HI,symptom:Cramp,0.4230940716559019,-0.8147484251755204,0.8601607330396925
2955,1.8181876,-0.5373003,HI,symptom:Croup,0.0173191104805847,0.007679378796941122,4.055944735100621
2956,3.8357594,-0.059021585,HI,symptom:Cyanosis,0.9794380719945563,-0.704473345094239,0.020776267695752287
2957,3.5326428,-0.36496487,HI,symptom:Dandruff,0.8122820951684434,-0.7729942887455132,0.2079075913096803
2958,3.788721,-0.6232891,HI,symptom:Delayed onset muscle soreness,0.1968048438477753,-0.16175988278235173,1.6255426816192413
2959,2.024941,-1.3987699,HI,symptom:Depression,0.1259154283622367,1.5827932833046414,2.072144800862869
2960,8.922755,3.8350875,HI,symptom:Dermatitis,0.2419895817299196,-1.4385388690182281,1.4188606044549703
2961,4.0280404,-0.53459126,HI,symptom:Developmental disability,0.0551410004714825,-1.3772829197677372,2.8978617293457494
2962,5.8891306,-0.764811,HI,symptom:Diabetes,0.0031499232926897,-0.8487608515025447,5.760377177968178
2963,4.860478,-0.6114404,HI,symptom:Diabetic ketoacidosis,0.044387410605687,-0.5061866851057244,3.1147993946673775
2964,4.516494,0.9565807,HI,symptom:Diarrhea,0.3918169593669685,-0.04510777839237646,0.9369604886326732
2965,5.680638,1.2968947,HI,symptom:Dizziness,0.6554273525183334,-0.07896022115123044,0.42246780950475404
2966,5.1704855,0.15786448,HI,symptom:Dry eye syndrome,0.3527797259303717,-1.3097650531321217,1.0419114226844988
2967,8.556367,3.0722256,HI,symptom:Dysautonomia,0.0084369279515495,-1.2532179613101604,4.775137023416774
2968,7.7079535,6.5068216,HI,symptom:Dysgeusia,0.0397433698835224,-0.5622632692264115,3.2253122471767774
2969,4.251008,-0.033404276,HI,symptom:Dysmenorrhea,0.3465450800395065,-1.4065946246392969,1.0597423676904796
2970,7.519219,7.3147244,HI,symptom:Ear pain,0.0060398668356286,-0.1228922073204166,5.109373314359812
2971,5.293443,0.64122355,HI,symptom:Edema,0.5790210599440477,-0.3951737494506697,0.5464164291102631
2972,7.54386,6.2232137,HI,symptom:Encephalopathy,0.0186412966976837,-0.6569328912559023,3.982375906817868
2973,8.726634,3.3016074,HI,symptom:Epilepsy,0.0699839842261102,-1.2379822091089532,2.6594888598806063
2974,8.626034,4.8441505,HI,symptom:Epiphora,0.4584542275257138,-1.4828427136532234,0.7798948231835287
2975,8.892581,6.3508716,HI,symptom:Erectile dysfunction,0.1184695244380589,-0.21044893348985394,2.133099529220716
2976,4.026439,-0.78901684,HI,symptom:Excessive daytime sleepiness,0.0420628190608885,-0.4723853880984002,3.168591086205936
2977,7.812294,7.782495,HI,symptom:Eye pain,0.0008060626874495,-1.2935314344760225,7.123349042490106
2978,4.5992928,0.035071645,HI,symptom:Fatigue,0.4653846505376661,-0.10949806897474912,0.7648910098833086
2979,0.4896634,-1.0909064,HI,symptom:Fever,0.0034410154486705,2.475476353173705,5.671988662589397
2980,8.667756,3.0959003,HI,symptom:Fibrillation,0.0684569499715706,-0.3659937770507538,2.6815501988507933
2981,9.523407,2.9368334,HI,symptom:Focal seizure,0.014224782779126,-0.9952262392448271,4.252769569446547
2982,10.227102,2.5593662,HI,symptom:Folate deficiency,0.0037631947428366,-1.1655063463667679,5.582487016693822
2983,5.123738,1.5443565,HI,symptom:Food intolerance,0.0313680102898858,-0.5667811447957436,3.461966685954485
2984,2.836812,-0.33260387,HI,symptom:Gastroesophageal reflux disease,0.5870437336516755,-0.27248579012287166,0.5326559582637549
2985,8.71496,3.964029,HI,symptom:Gastroparesis,0.9523095258384142,-1.2170505708129113,0.04886516485157792
2986,5.377311,-0.5956988,HI,symptom:Generalized anxiety disorder,0.0016166461436573,-0.4496945031471341,6.427401557426402
2987,4.866937,-0.4983067,HI,symptom:Generalized tonic–clonic seizure,0.0974652443304131,-1.1620239781860024,2.32825943293432
2988,3.3345156,-0.55703807,HI,symptom:Genital wart,0.3026188415847196,0.06039624740672878,1.1952812139195135
2989,3.9209087,-0.47672284,HI,symptom:Globus pharyngis,0.9146242326237448,-1.1640851805755275,0.08924197278472404
2990,5.1633124,0.0032559903,HI,symptom:Goitre,0.2228707219389774,-1.0317220122923647,1.5011633978726704
2991,4.526521,-0.9009585,HI,symptom:Gout,0.0301229617164647,-0.5504228130767452,3.50246755032466
2992,7.664906,4.1282783,HI,symptom:Granuloma,0.6917228926834273,-0.4537218760129459,0.36856984766271006
2993,7.372434,3.7976341,HI,symptom:Guilt,0.0204384800778064,0.6769506920761685,3.890335876597086
2994,7.469491,7.466361,HI,symptom:Hay fever,0.0025299028902041,0.45436507425771283,5.979574360297904
2995,1.1030332,-0.05124715,HI,symptom:Headache,0.0046813942440411,-0.3579587946669815,5.364159298027164
2996,10.486345,2.6216097,HI,symptom:Heart arrhythmia,0.0056868517864333,-0.6503480184577644,5.16959847281645
2997,4.5444613,-0.5711666,HI,symptom:Heart murmur,0.0876966420283667,-0.8025825133303321,2.4338716696373193
2998,2.301739,-0.74418384,HI,symptom:Heartburn,0.6591695935046191,0.11739094796593326,0.41677442780901236
2999,5.3756557,0.53881454,HI,symptom:Hematuria,0.5547366625307621,-0.5654614835077745,0.5892617597644264
3000,4.874073,-0.42888704,HI,symptom:Hemolysis,0.002411579489486,-0.3329036642124242,6.02747335632548
3001,7.9800696,7.0889354,HI,symptom:Hemoptysis,0.0270891549933329,-0.6223906825915457,3.608621815939631
3002,3.8326786,-0.042973638,HI,symptom:Hepatic encephalopathy,0.8759674474097894,-1.8462361410851145,0.13242634922732177
3003,6.514179,5.0835433,HI,symptom:Hepatitis,0.4547153361057856,1.8391277927856975,0.7880836907547272
3004,3.5618136,-0.019642616,HI,symptom:Hiccup,0.8122210328808447,-0.9894001435585043,0.20798276788099393
3005,7.830348,7.449184,HI,symptom:Hives,0.0053677203571821,0.20501585370884712,5.227351975084378
3006,8.582836,4.062841,HI,symptom:Hot flash,0.8289889749928719,-1.3891304207660566,0.1875484230994843
3007,8.898575,4.10817,HI,symptom:Hypercalcaemia,0.7306247377851465,-1.0155035191573454,0.31385530564702824
3008,2.6537585,-0.9452754,HI,symptom:Hypercapnia,0.2567780366131518,0.1571557447238751,1.359543238031344
3009,6.2534513,-0.58783156,HI,symptom:Hypercholesterolemia,0.0168362509706502,-0.3994199683774857,4.0842209213988525
3010,4.086213,0.35614195,HI,symptom:Hyperemesis gravidarum,0.2308162985666476,-1.6314043684483917,1.46613312913506
3011,5.567846,-0.9176892,HI,symptom:Hyperglycemia,0.0006175892645805,-0.23168795898476957,7.389686941884545
3012,5.3445907,0.7035624,HI,symptom:Hypermobility,0.6033412117118466,-0.3488346655140334,0.5052723853896978
3013,3.7636952,-0.590781,HI,symptom:Hyperpigmentation,0.2631300788529417,-0.42660374061085093,1.3351067726778383
3014,8.526595,3.8612049,HI,symptom:Hypersomnia,0.6074438546766674,-1.7066470698509817,0.4984955283237724
3015,5.8267956,-0.70256305,HI,symptom:Hypertension,0.0028516339012332,-0.7045495760414557,5.859863150296167
3016,0.9135617,-0.98361236,HI,symptom:Hyperthermia,0.0226176263725602,1.7351612654181987,3.789025748700294
3017,4.6116123,-0.8980557,HI,symptom:Hyperthyroidism,0.014336983768767,-1.4474545276444417,4.244912802840639
3018,10.604426,2.5619366,HI,symptom:Hypertriglyceridemia,0.0006911056327039,-1.0753085252079095,7.277217876554459
3019,9.376418,3.2533772,HI,symptom:Hypertrophy,0.2191437966225091,-0.992177675397919,1.5180271590545336
3020,2.4429293,-1.1278652,HI,symptom:Hyperventilation,0.2208209885724534,0.37966827000631187,1.5104029121563622
3021,10.34578,2.5259764,HI,symptom:Hypocalcaemia,0.0015888546785302,-1.1025091279192807,6.444741850279269
3022,0.7894687,-1.0699002,HI,symptom:Hypochondriasis,0.0418043058098116,1.8211477726144032,3.1747559349524668
3023,4.9144015,-0.7838089,HI,symptom:Hypoglycemia,0.0098762495791396,-0.7654836396826572,4.617622436540713
3024,5.157728,1.3761148,HI,symptom:Hypogonadism,0.5443905595906793,0.9269176908636512,0.6080883492980929
3025,4.583632,0.22805005,HI,symptom:Hypomania,0.5614775736063318,-1.727217498299197,0.5771834457502766
3026,5.6857967,-0.73153496,HI,symptom:Hyponatremia,0.0041989819506703,-1.4009816340887402,5.47291317577222
3027,5.736662,-0.86332196,HI,symptom:Hypotension,0.0008383111333811,-0.6669587271828359,7.084121245505515
3028,4.229397,-0.6860209,HI,symptom:Hypothyroidism,0.0160748401433306,-1.017205449661308,4.130499953335234
3029,1.0274073,-0.9259384,HI,symptom:Hypoxemia,0.0458819238308705,1.6043707809514862,3.0816840558025542
3030,4.5238156,0.77539647,HI,symptom:Implantation bleeding,0.8944632009456144,-1.1543263098600889,0.11153151612430678
3031,9.882692,3.8732724,HI,symptom:Impulsivity,0.6582653153715813,-0.07766674962534853,0.4181472140756549
3032,4.4901752,0.8084928,HI,symptom:Indigestion,0.1828747226401997,-1.431179784266476,1.698953936306295
3033,5.022007,1.1235799,HI,symptom:Inflammation,0.9142087226244444,-0.172418269258621,0.08969637186503097
3034,3.3101034,-0.23143965,HI,symptom:Inflammatory bowel disease,0.8421808343463367,-0.9554502899697305,0.17176052016684784
3035,3.676883,-0.38346866,HI,symptom:Ingrown hair,0.5418054014875672,-0.6751927446336246,0.612848379857827
3036,4.9462485,-0.4375024,HI,symptom:Insulin resistance,0.0078293365901429,-1.1786219454403,4.849877499242892
3037,5.907053,-0.70417106,HI,symptom:Iron deficiency,0.0039809775724265,-0.7391798063242631,5.526227868633054
3038,8.333255,3.3945723,HI,symptom:Jaundice,0.0286722140877514,-1.3597108921452472,3.551826775429289
3039,4.7784534,-0.2803916,HI,symptom:Kidney failure,0.0124031236068983,-0.19982526623185567,4.389806934311456
3040,4.773252,-0.53991765,HI,symptom:Kidney stone,0.0461476418764588,-0.5057395012397211,3.0759094162735727
